,,precision at 0.01,recall at 0.01,f1 at 0.01,precision at 0.05,recall at 0.05,f1 at 0.05,precision at 0.1,recall at 0.1,f1 at 0.1,precision at 0.2,recall at 0.2,f1 at 0.2,precision at 0.5,recall at 0.5,f1 at 0.5,auc
LR,"['penalty', 'C'] = ('l1', 10)",0.3387999629903775,0.9861971451656343,0.5043385441773982,0.4283246463142219,0.9682870993805548,0.5939248766184153,0.5295142835492915,0.9410180447077835,0.6776899578140911,0.6496100895349957,0.908631834096418,0.7575927693257732,0.9157163742690059,0.8434554268785349,0.8781017804570307,0.5282765512449877
LR,"['penalty', 'C'] = ('l1', 1e-05)",0.3387999629903775,0.9861971451656343,0.5043385441773982,0.4283246463142219,0.9682870993805548,0.5939248766184153,0.5295142835492915,0.9410180447077835,0.6776899578140911,0.6496100895349957,0.908631834096418,0.7575927693257732,0.9157163742690059,0.8434554268785349,0.8781017804570307,0.5282765512449877
LR,"['penalty', 'C'] = ('l2', 0.001)",0.3387999629903775,0.9861971451656343,0.5043385441773982,0.4283246463142219,0.9682870993805548,0.5939248766184153,0.5295142835492915,0.9410180447077835,0.6776899578140911,0.6496100895349957,0.908631834096418,0.7575927693257732,0.9157163742690059,0.8434554268785349,0.8781017804570307,0.5282765512449877
LR,"['penalty', 'C'] = ('l2', 0.1)",0.3387999629903775,0.9861971451656343,0.5043385441773982,0.4283246463142219,0.9682870993805548,0.5939248766184153,0.5295142835492915,0.9410180447077835,0.6776899578140911,0.6496100895349957,0.908631834096418,0.7575927693257732,0.9157163742690059,0.8434554268785349,0.8781017804570307,0.5282765512449877
LR,"['penalty', 'C'] = ('l2', 1)",0.3387999629903775,0.9861971451656343,0.5043385441773982,0.4283246463142219,0.9682870993805548,0.5939248766184153,0.5295142835492915,0.9410180447077835,0.6776899578140911,0.6496100895349957,0.908631834096418,0.7575927693257732,0.9157163742690059,0.8434554268785349,0.8781017804570307,0.5282765512449877
LR,"['penalty', 'C'] = ('l2', 10)",0.3387999629903775,0.9861971451656343,0.5043385441773982,0.4283246463142219,0.9682870993805548,0.5939248766184153,0.5295142835492915,0.9410180447077835,0.6776899578140911,0.6496100895349957,0.908631834096418,0.7575927693257732,0.9157163742690059,0.8434554268785349,0.8781017804570307,0.5282765512449877
LR,"['penalty', 'C'] = ('l2', 1e-05)",0.3387999629903775,0.9861971451656343,0.5043385441773982,0.4283246463142219,0.9682870993805548,0.5939248766184153,0.5295142835492915,0.9410180447077835,0.6776899578140911,0.6496100895349957,0.908631834096418,0.7575927693257732,0.9157163742690059,0.8434554268785349,0.8781017804570307,0.5282765512449877
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'log2', 10, -1)",0.3333333333333333,0.9917182870993806,0.49895831568962884,0.5466993039088197,0.9624293024508483,0.6973023074296306,0.6662678853423937,0.9374495017506059,0.7789308791854318,0.7774971297359357,0.9119310530568273,0.8393653941497272,0.9492231906025009,0.8433207648801508,0.8931436517274575,0.5756210464183749
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'log2', 2, -1)",0.33740377565982405,0.9915836251009965,0.5034871794871795,0.5518680214812811,0.9617559924589281,0.7013133668835154,0.6614120886947439,0.9379208187449501,0.7757636510455824,0.7694661679700782,0.9142203070293563,0.8356206535786818,0.9479292623941958,0.8445327228656073,0.8932488249537103,0.5705118721399542
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'sqrt', 10, -1)",0.3366338897781843,0.9911796391058443,0.5025775835580895,0.5490369459075006,0.961553999461352,0.6989697281158994,0.6658707798099422,0.9388634527336386,0.7791467605397703,0.771898849527281,0.9125370320495556,0.8363468065411911,0.949410163339383,0.8453406948559117,0.894358170679584,0.5725716270462856
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'sqrt', 2, -1)",0.33873678878168967,0.990506329113924,0.504830047528354,0.5459792080721603,0.9618233234581202,0.6965574409986347,0.6639519931418774,0.9386614597360625,0.7777622806772853,0.7683078664402943,0.9140856450309722,0.8348810036283132,0.949341208541572,0.8441287368704552,0.8936488701974481,0.5702257355564073
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'log2', 10, -1)",0.3419774602068084,0.9909103151090762,0.5084734050823155,0.5498191890436255,0.9622946404524643,0.6997992459481956,0.6670665003358602,0.9361028817667654,0.7790104779514764,0.769501133786848,0.9139509830325881,0.835528745537363,0.9487567077318418,0.8452060328575276,0.8939928070362854,0.5666938950143223
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'log2', 2, -1)",0.340627819287978,0.9914489631026124,0.5070504984418313,0.5516721438237,0.9607460274710476,0.700886607559496,0.6622064056939502,0.9396714247239429,0.7769087315946224,0.7641175479013317,0.915634258012389,0.8330423596434806,0.9502197302621609,0.8443980608672232,0.8941889483065953,0.5693415451559726
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'sqrt', 10, -1)",0.3400434501248035,0.9906409911123081,0.5062973158981418,0.5456072696727884,0.9621599784540803,0.6963428599273933,0.6586195492984362,0.9386614597360625,0.7740914517338072,0.770217354293173,0.9138163210342042,0.8358944353770826,0.950640685419668,0.8441960678696472,0.8942619735387469,0.5700801477577042
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'sqrt', 2, -1)",0.3322736291486291,0.9922569350929168,0.4978379839200054,0.5593413056263478,0.9605440344734716,0.7069901132393389,0.663290055642745,0.9390654457312146,0.777446417124223,0.7691696914700544,0.9131430110422839,0.8349956901859378,0.9440690690690691,0.8466873148397522,0.8927303705807186,0.5723921976627656
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'log2', 10, -1)",0.33709459614108167,0.9916509561001885,0.5031515296448764,0.553329199286877,0.9612846754645838,0.7023663108181237,0.6740650801359883,0.9344869377861568,0.7831950792844647,0.7647058823529411,0.9146916240237005,0.8330011956954961,0.945040918987912,0.8474952868300566,0.893614000212985,0.5682874931432877
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'log2', 2, -1)",0.3345451240570753,0.9913816321034205,0.500271812992661,0.5479488852219963,0.9614193374629679,0.6980518686905722,0.661685878279019,0.9392001077295987,0.7763893913672669,0.7810876342223761,0.910988419068139,0.8410517809411326,0.948,0.8457446808510638,0.893957725428795,0.5735210245135784
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'sqrt', 10, -1)",0.3355819412475216,0.9914489631026124,0.5014387631744734,0.5541752397220389,0.9611500134661999,0.7030114993474674,0.6626906809865514,0.9389307837328306,0.776988438501184,0.7696495406600885,0.9138163210342042,0.8355599335098196,0.949943117178612,0.8433207648801508,0.8934622106502121,0.5739907021372938
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'sqrt', 2, -1)",0.338656970589589,0.9908429841098841,0.5047850993036738,0.5455795302654192,0.9618906544573121,0.6962497258571533,0.6668264851129118,0.9364395367627255,0.7789632865664118,0.7651600541027953,0.9141529760301643,0.8330469996318567,0.9493307116388111,0.8452060328575276,0.8942475512021371,0.5701145349377752
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'log2', 10, -1)",0.34162081853425263,0.9908429841098841,0.5080702238947677,0.5547442420476172,0.9616886614597361,0.703613389492352,0.6638214677411663,0.937314839752222,0.7772101722357144,0.7837085170573219,0.9095071370859144,0.8419346796310148,0.9490730230798335,0.8444653918664153,0.8937186019168419,0.5673615502795644
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'log2', 2, -1)",0.34143056200650257,0.9899003501211958,0.507735875120873,0.5561443154367646,0.9610826824670078,0.7045757441137271,0.6597021980619239,0.9396714247239429,0.7751826033826755,0.7829484285466227,0.9107864260705629,0.8420430140994118,0.9455623967562697,0.8478992728252087,0.8940717074902378,0.5648948878248882
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'sqrt', 10, -1)",0.3447928383952006,0.9906409911123081,0.5115430081357347,0.5575373542986779,0.9597360624831672,0.7053293087238358,0.6609767662399242,0.9385941287368704,0.7756941739469145,0.7658470561696368,0.9143549690277404,0.8335379327277191,0.9503562225253903,0.8442633988688392,0.8941738572345433,0.5650473494263111
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'sqrt', 2, -1)",0.33559159652364334,0.9905736601131161,0.5013375134177301,0.5473526932802084,0.9619579854565041,0.6977096254334131,0.6634587898999523,0.9376514947481821,0.7770771720328107,0.7829811866859624,0.9107190950713708,0.8420331808136459,0.9435901282724477,0.8469566388365203,0.8926657914345528,0.5686233034426749
